household_id,surface_type,room_size,dirtiness_level,cleaning_time,cleaning_efficiency,date_time
4388,Tile,40,3,16,1.43,2023-07-20 14:15:08
4389,Tile,20,3,31,0.67,2023-07-20 10:27:37
4390,Concrete,21,4,23,0.73,2023-07-21 17:31:56
4391,Tile,30,1,16,1.56,2023-07-21 10:29:49
4392,Tile,20,2,30,0.71,2023-07-20 09:52:51
4393,Carpet,40,1,15,1.6,2023-07-22 03:56:05
4394,Wood,40,2,16,1.56,2023-07-23 07:17:57
4395,Tile,26,2,17,0.97,2023-07-23 00:59:56
4396,Tile,25,4,23,1.04,2023-07-21 10:08:39
4397,Concrete,20,4,31,0.7,2023-07-20 18:52:01
4398,Carpet,20,3,32,0.68,2023-07-20 14:26:42
4399,Wood,24,2,22,0.91,2023-07-23 13:32:41
4400,Carpet,23,2,24,1.51,2023-07-24 11:15:00
4401,Carpet,26,1,17,1.39,2023-07-22 00:06:54
4402,Wood,34,5,20,0.93,2023-07-23 20:45:11
4403,Concrete,20,4,29,0.69,2023-07-21 02:16:24
4404,Concrete,28,2,19,1.52,2023-07-23 15:43:04
4405,Tile,35,3,17,1.16,2023-07-20 13:08:36
4406,Wood,40,2,15,1.53,2023-07-20 10:58:12
4407,Carpet,33,5,25,1.2,2023-07-23 05:20:37
4408,Tile,23,1,18,1.1,2023-07-20 10:19:17
4409,Tile,35,1,15,1.6,2023-07-24 10:01:44
4410,Wood,22,3,27,0.99,2023-07-22 13:51:13
4411,Wood,21,2,26,1.1,2023-07-23 12:04:42
4412,Carpet,37,2,17,1.43,2023-07-21 09:00:53
4413,Tile,22,4,28,0.87,2023-07-22 00:36:16
4414,Concrete,25,3,21,1.12,2023-07-21 00:37:07
4415,Wood,40,5,28,1.01,2023-07-22 14:01:37
4416,Tile,25,4,31,0.99,2023-07-23 04:24:50
4417,Tile,20,5,32,0.67,2023-07-22 08:49:54
4418,Tile,22,3,28,1.21,2023-07-23 07:05:01
4419,Tile,20,4,31,0.67,2023-07-20 22:39:41
4420,Carpet,25,5,23,0.78,2023-07-20 22:57:08
4421,Carpet,23,4,24,0.87,2023-07-22 16:52:53
4422,Wood,40,3,23,1.24,2023-07-21 00:09:49
4423,Tile,24,5,29,0.71,2023-07-23 16:52:50
4424,Carpet,38,4,16,1.48,2023-07-24 02:27:23
4425,Tile,26,3,21,1.36,2023-07-22 15:28:54
4426,Carpet,21,3,28,0.98,2023-07-24 04:45:40
4427,Wood,25,2,25,0.87,2023-07-23 20:39:42
4428,Tile,28,4,29,0.76,2023-07-20 15:44:49
4429,Wood,34,3,23,1.25,2023-07-21 00:25:45
4430,Concrete,40,3,16,1.6,2023-07-20 21:38:42
4431,Tile,25,4,27,0.69,2023-07-21 01:47:07
4432,Wood,30,2,23,1.3,2023-07-20 18:36:45
4433,Tile,30,3,27,1.36,2023-07-23 04:30:09
4434,Carpet,23,5,29,0.91,2023-07-20 22:45:23
4435,Tile,26,2,18,1.38,2023-07-24 09:52:21
4436,Carpet,20,3,29,1.05,2023-07-22 08:10:04
4437,Tile,24,1,20,1.5,2023-07-23 12:02:10
4438,Carpet,21,4,30,1.03,2023-07-22 01:30:34
4439,Tile,24,5,29,0.72,2023-07-24 04:07:21
4440,Tile,21,5,32,0.67,2023-07-21 09:11:47
4441,Carpet,22,5,23,0.94,2023-07-23 21:29:57
4442,Wood,20,3,32,0.7,2023-07-21 17:43:12
4443,Wood,27,3,24,1.31,2023-07-24 04:34:34
4444,Wood,20,5,32,0.67,2023-07-23 18:51:51
4445,Tile,20,2,28,0.78,2023-07-23 01:49:58
4446,Carpet,26,4,27,1.16,2023-07-22 12:49:39
4447,Wood,21,1,28,0.76,2023-07-20 14:28:09
4448,Wood,33,4,25,1.3,2023-07-23 16:44:40
4449,Tile,34,5,19,1.34,2023-07-24 09:27:36
4450,Tile,22,4,28,1.03,2023-07-24 03:16:57
4451,Tile,30,2,17,1.56,2023-07-23 18:30:52
4452,Carpet,20,2,29,1.14,2023-07-22 07:23:27
4453,Concrete,20,2,28,0.9,2023-07-23 05:59:41
4454,Wood,28,3,19,1.1,2023-07-23 12:00:06
4455,Tile,35,4,25,0.94,2023-07-22 14:58:14
4456,Wood,34,1,16,1.29,2023-07-20 11:50:55
4457,Tile,27,4,29,1.22,2023-07-23 00:54:47
4458,Carpet,37,4,18,1.22,2023-07-22 14:06:45
4459,Carpet,31,3,21,1.41,2023-07-24 00:00:56
4460,Carpet,21,3,31,0.9,2023-07-22 12:45:57
4461,Wood,21,5,32,0.67,2023-07-21 18:16:37
4462,Tile,23,4,28,0.9,2023-07-24 00:19:46
4463,Tile,30,3,16,1.39,2023-07-22 13:39:21
4464,Tile,28,5,29,0.86,2023-07-23 10:06:37
4465,Tile,31,4,21,1.38,2023-07-23 22:27:40
4466,Wood,21,3,29,0.68,2023-07-20 12:07:11
4467,Concrete,21,4,32,0.77,2023-07-20 21:12:40
4468,Tile,20,3,32,0.68,2023-07-20 17:58:20
4469,Wood,21,1,23,1.16,2023-07-23 01:52:48
4470,Tile,21,4,31,0.73,2023-07-20 16:23:41
4471,Wood,33,5,27,1.04,2023-07-23 21:41:46
4472,Tile,28,4,19,1.12,2023-07-22 21:14:25
4473,Tile,28,4,25,0.82,2023-07-20 21:27:04
4474,Tile,32,4,23,1.25,2023-07-23 05:59:34
4475,Wood,21,4,31,0.8,2023-07-23 01:17:52
4476,Carpet,26,2,20,1.19,2023-07-20 18:58:53
4477,Concrete,25,2,17,1.55,2023-07-24 05:30:32
4478,Concrete,24,5,32,0.81,2023-07-21 09:05:19
4479,Concrete,25,3,19,1.36,2023-07-23 16:30:11
4480,Wood,37,5,22,1.12,2023-07-23 02:33:33
4481,Carpet,23,4,21,1.02,2023-07-23 03:02:48
4482,Tile,23,4,31,0.95,2023-07-22 21:14:14
4483,Concrete,36,5,17,1.53,2023-07-24 06:52:24
4484,Carpet,20,5,29,0.72,2023-07-24 09:03:25
4485,Carpet,20,2,23,0.95,2023-07-22 20:26:30
4486,Tile,22,5,32,0.69,2023-07-21 01:59:52
4487,Concrete,31,5,19,0.86,2023-07-22 02:09:03
4488,Tile,20,5,32,0.67,2023-07-20 17:27:08
4489,Wood,29,3,26,0.98,2023-07-23 02:29:06
4490,Wood,21,4,29,0.68,2023-07-20 18:40:37
4491,Wood,21,2,24,0.78,2023-07-20 20:13:43
4492,Tile,32,1,16,1.45,2023-07-23 03:07:45
4493,Concrete,40,2,15,1.53,2023-07-21 14:44:53
4494,Wood,40,2,15,1.6,2023-07-21 15:54:12
4495,Concrete,20,3,32,0.69,2023-07-20 09:30:02
4496,Concrete,20,3,26,0.97,2023-07-24 10:35:15
4497,Tile,27,4,21,1.15,2023-07-23 20:59:46
4498,Wood,27,5,24,0.68,2023-07-21 01:38:59
4499,Tile,33,5,26,1.24,2023-07-24 05:16:40
4500,Tile,33,5,29,1.09,2023-07-23 16:56:42
4501,Tile,23,5,31,0.99,2023-07-24 10:53:15
4502,Carpet,20,5,28,0.79,2023-07-24 09:40:42
4503,Tile,21,2,23,0.72,2023-07-20 09:56:45
4504,Wood,38,4,24,1.31,2023-07-23 09:59:48
4505,Tile,21,3,28,0.69,2023-07-20 21:27:06
4506,Wood,34,2,16,1.24,2023-07-21 05:22:12
4507,Carpet,40,5,19,1.42,2023-07-24 01:15:52
4508,Wood,22,4,31,0.69,2023-07-20 15:52:07
4509,Tile,30,2,23,1.44,2023-07-23 04:31:50
4510,Tile,25,4,25,0.85,2023-07-22 21:23:16
4511,Wood,32,2,19,1.15,2023-07-20 23:58:23
4512,Concrete,20,5,30,0.74,2023-07-22 16:09:41
4513,Carpet,24,4,25,0.94,2023-07-23 11:37:41
4514,Carpet,20,4,32,0.67,2023-07-20 20:36:59
4515,Carpet,40,2,16,1.57,2023-07-20 10:07:45
4516,Wood,27,4,26,1.02,2023-07-23 21:26:29
4517,Carpet,25,1,23,1.37,2023-07-21 14:19:29
4518,Carpet,35,3,18,1.5,2023-07-23 08:55:09
4519,Concrete,28,5,25,1.34,2023-07-22 21:17:08
4520,Carpet,27,2,22,1.57,2023-07-23 12:46:56
4521,Tile,22,3,25,1.09,2023-07-21 12:00:03
4522,Concrete,20,4,32,0.91,2023-07-21 23:41:52
4523,Carpet,23,4,23,0.72,2023-07-20 10:00:32
4524,Wood,26,2,27,1.14,2023-07-21 15:18:30
4525,Tile,23,5,25,0.68,2023-07-22 05:59:28
4526,Tile,28,5,20,0.94,2023-07-24 09:51:13
4527,Carpet,20,2,28,0.73,2023-07-20 12:05:59
4528,Wood,38,1,16,1.5,2023-07-22 13:49:11
4529,Tile,28,5,25,0.92,2023-07-22 17:24:22
4530,Wood,33,1,16,1.53,2023-07-23 14:01:30
4531,Wood,21,3,28,0.87,2023-07-23 22:02:16
4532,Wood,23,2,22,1.39,2023-07-23 15:08:20
4533,Carpet,21,5,29,0.74,2023-07-22 00:33:25
4534,Tile,40,4,22,1.39,2023-07-21 11:34:26
4535,Tile,32,5,27,1.3,2023-07-24 11:15:00
4536,Wood,33,1,21,1.35,2023-07-20 14:53:53
4537,Wood,21,4,28,0.73,2023-07-20 22:05:27
4538,Tile,22,2,24,0.78,2023-07-20 10:17:04
4539,Concrete,20,4,30,0.89,2023-07-23 21:34:40
4540,Tile,25,4,25,1.01,2023-07-22 00:39:55
4541,Tile,31,3,18,1.26,2023-07-24 06:05:46
4542,Wood,27,2,18,0.92,2023-07-20 19:26:04
4543,Tile,28,4,29,1.21,2023-07-22 14:24:21
4544,Wood,40,4,24,1.43,2023-07-22 08:03:27
4545,Tile,22,3,31,1.05,2023-07-21 18:56:57
4546,Carpet,34,4,26,0.8,2023-07-20 10:37:44
4547,Wood,26,3,28,1.02,2023-07-21 03:31:17
4548,Wood,29,3,24,0.9,2023-07-21 09:03:37
4549,Concrete,20,2,26,0.96,2023-07-23 00:34:52
4550,Concrete,26,1,15,1.52,2023-07-20 11:59:13
4551,Concrete,26,3,26,1.44,2023-07-22 17:32:35
4552,Carpet,21,4,30,0.69,2023-07-20 09:47:49
4553,Tile,31,5,28,0.9,2023-07-22 10:21:50
4554,Carpet,20,3,30,0.71,2023-07-21 14:41:37
4555,Tile,21,5,31,0.69,2023-07-20 18:18:31
4556,Carpet,20,3,31,0.74,2023-07-20 15:08:07
4557,Tile,32,2,19,1.46,2023-07-20 13:48:59
4558,Concrete,36,5,18,1.35,2023-07-22 09:35:03
4559,Tile,22,1,20,0.87,2023-07-20 19:22:01
4560,Tile,20,4,32,0.84,2023-07-22 22:14:46
4561,Concrete,25,3,19,1.36,2023-07-21 11:45:59
4562,Tile,23,1,17,1.51,2023-07-23 05:38:26
4563,Tile,39,2,17,1.28,2023-07-20 09:36:30
4564,Carpet,39,2,16,1.58,2023-07-23 05:31:00
4565,Tile,22,5,30,0.7,2023-07-22 05:53:04
4566,Concrete,28,5,31,0.88,2023-07-23 03:33:33
4567,Tile,23,2,19,1.13,2023-07-21 19:13:29
4568,Wood,31,1,15,1.5,2023-07-22 06:29:07
4569,Tile,20,5,32,0.67,2023-07-20 15:07:57
4570,Wood,23,1,22,1.11,2023-07-20 16:20:03
4571,Tile,38,3,15,1.41,2023-07-22 12:52:04
4572,Concrete,40,1,15,1.6,2023-07-21 17:43:39
4573,Wood,20,3,32,0.68,2023-07-22 00:07:13
4574,Concrete,27,4,18,1.17,2023-07-22 21:06:03
4575,Tile,25,3,21,1.18,2023-07-24 07:23:28
4576,Carpet,21,4,30,0.94,2023-07-24 03:03:52
4577,Concrete,26,4,24,0.83,2023-07-20 19:40:37
4578,Carpet,34,2,15,1.37,2023-07-22 01:54:13
4579,Concrete,20,2,28,0.71,2023-07-20 09:54:08
4580,Carpet,21,3,30,1.01,2023-07-23 08:11:15
4581,Tile,20,5,31,0.77,2023-07-22 15:41:25
4582,Concrete,27,3,21,1.19,2023-07-20 21:02:33
4583,Tile,22,5,32,0.74,2023-07-21 22:56:54
4584,Concrete,28,2,24,1.57,2023-07-22 22:16:02
4585,Carpet,24,3,29,1.25,2023-07-22 07:15:54
4586,Carpet,31,4,25,1.28,2023-07-22 23:52:52
4587,Tile,33,3,24,1.07,2023-07-20 10:09:47
4588,Tile,39,3,16,1.25,2023-07-21 17:52:17
4589,Tile,22,2,21,0.92,2023-07-20 18:48:56
4590,Carpet,21,2,26,1.04,2023-07-20 18:43:39
4591,Carpet,23,5,29,0.79,2023-07-20 10:57:27
4592,Carpet,39,2,16,1.54,2023-07-22 17:43:21
4593,Carpet,36,5,27,1.11,2023-07-22 06:29:59
4594,Tile,32,3,27,1.34,2023-07-23 15:01:02
4595,Concrete,30,4,26,1.3,2023-07-20 11:43:36
4596,Tile,30,1,15,1.53,2023-07-21 06:36:29
4597,Tile,31,4,25,0.93,2023-07-20 19:09:30
4598,Concrete,21,5,31,0.74,2023-07-24 08:39:01
4599,Concrete,34,5,28,1.13,2023-07-22 10:38:35
4600,Tile,20,3,32,0.68,2023-07-20 19:30:45
4601,Tile,35,3,22,1.47,2023-07-23 03:04:39
4602,Wood,26,3,26,0.95,2023-07-21 21:10:00
4603,Concrete,30,3,18,1.33,2023-07-22 00:19:08
4604,Concrete,25,5,29,1.02,2023-07-22 09:56:26
4605,Tile,26,2,24,1.3,2023-07-21 08:36:03
4606,Tile,40,4,16,1.26,2023-07-21 03:16:18
4607,Tile,31,2,15,1.18,2023-07-20 13:32:49
4608,Carpet,21,2,18,0.83,2023-07-23 00:23:49
4609,Carpet,24,2,21,1.37,2023-07-22 12:41:09
4610,Wood,37,4,18,1.0,2023-07-21 12:48:04
4611,Wood,40,3,17,1.41,2023-07-23 23:15:39
4612,Tile,38,4,18,1.35,2023-07-24 08:15:00
4613,Tile,32,2,17,1.46,2023-07-20 17:35:59
4614,Wood,27,3,25,1.13,2023-07-22 04:49:46
4615,Carpet,28,3,19,0.86,2023-07-20 12:25:35
4616,Wood,21,3,30,0.91,2023-07-22 22:11:04
4617,Tile,26,3,20,1.01,2023-07-21 09:16:08
4618,Wood,20,4,31,0.67,2023-07-21 20:25:31
4619,Wood,27,2,16,1.06,2023-07-23 16:46:19
4620,Concrete,38,5,26,1.1,2023-07-20 09:30:53
4621,Tile,40,5,25,1.34,2023-07-22 22:57:33
4622,Tile,40,4,19,1.47,2023-07-21 06:48:24
4623,Carpet,20,2,26,0.71,2023-07-21 04:42:33
4624,Tile,21,1,20,1.24,2023-07-21 16:51:13
4625,Tile,39,5,20,1.35,2023-07-24 00:56:51
4626,Wood,22,2,26,0.72,2023-07-20 15:03:27
4627,Wood,23,4,31,1.07,2023-07-22 13:31:30
4628,Wood,34,2,17,1.18,2023-07-21 20:16:23
4629,Concrete,33,4,18,1.26,2023-07-20 23:26:27
4630,Concrete,20,3,30,1.04,2023-07-23 12:03:36
4631,Carpet,27,3,19,1.13,2023-07-21 19:51:58
4632,Carpet,20,5,32,0.9,2023-07-24 09:36:03
4633,Concrete,32,3,18,1.29,2023-07-20 19:47:10
4634,Concrete,25,2,21,1.34,2023-07-20 17:42:06
4635,Carpet,28,2,18,1.54,2023-07-22 08:53:33
4636,Wood,27,2,23,1.24,2023-07-21 23:27:27
4637,Carpet,23,2,23,1.12,2023-07-22 04:50:20
4638,Wood,23,1,20,1.27,2023-07-22 17:29:34
4639,Wood,21,2,31,0.8,2023-07-23 04:49:06
4640,Carpet,20,4,31,0.7,2023-07-22 02:03:34
4641,Wood,27,2,21,1.19,2023-07-22 00:51:54
4642,Wood,21,3,28,0.8,2023-07-22 18:40:12
4643,Tile,22,5,30,0.78,2023-07-24 01:35:27
4644,Carpet,20,4,32,0.67,2023-07-22 11:19:44
4645,Tile,21,3,30,0.79,2023-07-22 00:50:44
4646,Concrete,22,4,26,0.91,2023-07-21 09:16:26
4647,Tile,23,3,28,0.95,2023-07-22 17:32:41
4648,Tile,20,4,31,0.71,2023-07-23 14:08:52
4649,Carpet,34,3,17,1.49,2023-07-23 18:13:11
4650,Concrete,30,5,22,0.9,2023-07-23 07:43:32
4651,Tile,21,4,28,0.76,2023-07-23 05:55:23
4652,Wood,25,5,31,0.69,2023-07-24 03:17:50
4653,Wood,22,1,18,1.41,2023-07-21 12:32:23
4654,Wood,21,5,31,0.79,2023-07-23 17:17:26
4655,Wood,21,2,29,0.87,2023-07-24 04:03:36
4656,Carpet,27,2,16,1.34,2023-07-21 20:39:44
4657,Tile,21,3,25,1.09,2023-07-24 08:41:11
4658,Wood,28,3,28,1.32,2023-07-24 11:11:22
4659,Tile,21,5,32,0.68,2023-07-23 09:56:04
4660,Concrete,20,3,30,0.98,2023-07-23 23:09:09
4661,Tile,39,5,20,1.06,2023-07-23 23:30:41
4662,Tile,20,3,32,0.83,2023-07-24 01:29:18
4663,Wood,36,5,31,0.86,2023-07-20 13:12:31
4664,Concrete,40,3,15,1.6,2023-07-22 10:27:05
4665,Concrete,28,4,19,1.41,2023-07-23 07:30:56
4666,Wood,25,4,30,0.7,2023-07-20 14:54:15
4667,Wood,29,3,21,1.27,2023-07-21 23:37:56
4668,Tile,21,2,23,0.73,2023-07-22 18:36:37
4669,Carpet,33,4,20,1.25,2023-07-23 23:35:34
4670,Carpet,20,4,27,0.68,2023-07-20 18:09:36
4671,Tile,20,2,29,0.72,2023-07-24 11:15:00
4672,Wood,32,1,15,1.57,2023-07-21 00:59:01
4673,Tile,38,4,25,1.39,2023-07-21 13:47:38
4674,Concrete,20,5,32,0.72,2023-07-21 17:21:14
4675,Concrete,21,4,22,0.77,2023-07-22 00:01:15
4676,Wood,20,2,30,0.68,2023-07-21 23:40:23
4677,Carpet,35,3,17,1.44,2023-07-23 08:51:43
4678,Wood,22,5,31,0.68,2023-07-20 14:45:12
4679,Carpet,21,3,26,1.09,2023-07-23 02:17:00
4680,Concrete,26,3,18,1.47,2023-07-24 11:15:00
4681,Tile,24,2,24,1.31,2023-07-23 18:25:33
4682,Concrete,22,5,28,0.89,2023-07-23 20:54:01
4683,Wood,29,1,19,1.09,2023-07-21 00:54:37
4684,Carpet,35,3,20,1.42,2023-07-22 01:58:43
4685,Tile,20,2,31,0.67,2023-07-20 11:54:21
4686,Wood,24,2,20,1.37,2023-07-24 07:18:06
4687,Tile,21,5,29,0.7,2023-07-24 11:15:00
4688,Concrete,29,5,26,1.33,2023-07-23 05:52:54
4689,Wood,35,1,16,1.5,2023-07-23 07:51:21
4690,Tile,29,3,21,1.31,2023-07-23 21:17:53
4691,Concrete,28,1,15,1.56,2023-07-20 10:18:12
4692,Wood,35,4,29,1.21,2023-07-21 10:01:10
4693,Tile,22,2,21,0.94,2023-07-23 08:54:31
4694,Carpet,28,5,27,0.94,2023-07-22 10:07:46
4695,Wood,22,2,24,0.78,2023-07-21 23:25:59
4696,Concrete,28,5,31,1.1,2023-07-23 01:38:21
4697,Wood,20,3,32,0.97,2023-07-23 03:49:44
4698,Carpet,21,2,27,0.97,2023-07-23 11:45:11
4699,Wood,38,2,16,1.47,2023-07-23 12:51:36
4700,Tile,20,2,24,0.71,2023-07-20 10:58:02
4701,Wood,33,4,18,1.0,2023-07-21 20:23:43
4702,Tile,22,3,25,1.07,2023-07-23 10:44:53
4703,Carpet,38,5,23,1.32,2023-07-23 10:14:44
4704,Wood,28,5,31,0.94,2023-07-21 13:04:02
4705,Tile,29,5,25,0.98,2023-07-21 07:37:34
4706,Concrete,23,3,27,1.14,2023-07-22 19:36:02
4707,Wood,20,2,30,0.72,2023-07-20 23:32:22
4708,Tile,40,2,16,1.59,2023-07-22 03:08:21
4709,Tile,21,5,32,0.68,2023-07-21 01:45:48
4710,Tile,20,4,32,0.7,2023-07-21 17:24:37
4711,Tile,26,3,25,1.42,2023-07-24 10:54:28
4712,Carpet,21,1,23,1.36,2023-07-22 22:51:51
4713,Wood,22,3,28,0.73,2023-07-20 12:54:01
4714,Tile,30,1,18,1.53,2023-07-22 04:46:01
4715,Wood,28,2,26,1.3,2023-07-22 12:46:50
4716,Carpet,32,2,18,1.31,2023-07-20 16:36:20
4717,Wood,26,3,26,1.13,2023-07-24 03:57:46
4718,Concrete,24,5,31,0.7,2023-07-21 15:58:03
4719,Carpet,24,4,24,0.89,2023-07-20 19:26:31
4720,Carpet,28,4,26,0.8,2023-07-21 02:53:35
4721,Wood,20,4,31,0.68,2023-07-20 23:08:05
4722,Wood,22,2,23,0.89,2023-07-22 21:31:04
4723,Tile,25,2,26,1.01,2023-07-21 07:37:27
4724,Carpet,31,3,27,1.48,2023-07-21 08:56:50
4725,Tile,24,4,27,1.09,2023-07-23 13:59:32
4726,Tile,26,1,19,1.35,2023-07-20 17:32:56
4727,Wood,20,5,32,0.68,2023-07-22 21:15:02
4728,Tile,36,3,18,1.44,2023-07-23 09:26:00
4729,Tile,39,3,17,1.58,2023-07-24 07:28:38
4730,Tile,21,1,27,0.98,2023-07-21 10:34:14
4731,Tile,30,4,21,1.15,2023-07-22 04:53:21
4732,Carpet,22,2,22,1.01,2023-07-21 03:00:04
4733,Wood,21,4,30,0.75,2023-07-23 12:10:15
4734,Tile,21,5,32,0.67,2023-07-21 05:07:25
4735,Carpet,33,3,21,1.44,2023-07-22 02:27:29
4736,Tile,22,3,29,0.79,2023-07-20 15:33:32
4737,Concrete,20,2,23,1.05,2023-07-22 19:36:29
4738,Tile,38,3,16,1.48,2023-07-24 10:08:34
4739,Tile,26,2,22,0.97,2023-07-21 00:59:13
4740,Tile,22,2,28,1.12,2023-07-20 20:43:42
4741,Carpet,22,4,27,0.9,2023-07-23 16:54:55
4742,Wood,21,2,27,0.77,2023-07-22 01:24:49
4743,Carpet,28,5,25,1.05,2023-07-23 22:13:43
4744,Wood,29,3,22,1.01,2023-07-22 08:25:11
4745,Tile,28,4,23,1.2,2023-07-23 15:12:17
4746,Wood,20,4,32,0.68,2023-07-22 17:29:59
4747,Wood,33,5,31,0.98,2023-07-22 08:25:24
4748,Tile,27,5,26,0.91,2023-07-22 18:56:04
4749,Tile,32,4,22,1.05,2023-07-23 23:36:35
4750,Tile,20,2,29,0.73,2023-07-22 13:11:30
4751,Concrete,32,5,25,1.16,2023-07-21 08:47:37
4752,Wood,36,3,19,1.57,2023-07-22 16:23:23
4753,Tile,20,1,22,1.29,2023-07-23 06:01:55
4754,Carpet,21,5,31,0.68,2023-07-22 10:11:34
4755,Carpet,25,3,27,1.05,2023-07-21 07:05:31
4756,Carpet,26,2,21,1.12,2023-07-22 08:50:29
4757,Carpet,20,2,25,0.88,2023-07-20 18:12:55
4758,Tile,20,4,31,0.77,2023-07-22 18:39:29
4759,Concrete,20,4,28,0.71,2023-07-22 10:23:02
4760,Carpet,20,5,32,0.68,2023-07-20 21:11:39
4761,Tile,21,3,29,0.71,2023-07-20 19:56:58
4762,Carpet,22,4,21,0.98,2023-07-23 05:29:00
4763,Tile,26,4,24,0.94,2023-07-21 19:23:36
4764,Tile,36,2,16,1.28,2023-07-21 22:21:45
4765,Tile,25,2,20,1.13,2023-07-21 09:17:46
4766,Carpet,40,3,16,1.56,2023-07-24 07:19:48
4767,Concrete,21,4,28,0.9,2023-07-21 20:52:44
4768,Wood,28,3,31,1.05,2023-07-20 14:00:10
4769,Tile,27,2,18,1.11,2023-07-24 05:02:01
4770,Tile,23,1,17,1.3,2023-07-21 12:46:53
4771,Tile,20,3,28,0.69,2023-07-22 11:46:00
4772,Carpet,30,2,21,1.51,2023-07-22 21:10:52
4773,Carpet,30,2,20,1.18,2023-07-21 03:41:50
4774,Tile,21,3,28,0.72,2023-07-20 11:15:48
4775,Carpet,26,4,27,0.82,2023-07-22 03:34:20
4776,Wood,28,1,16,1.42,2023-07-23 20:20:40
4777,Wood,40,4,16,1.54,2023-07-22 14:12:48
4778,Carpet,21,3,27,0.89,2023-07-22 22:07:27
4779,Tile,33,3,19,1.08,2023-07-21 05:39:39
4780,Carpet,22,3,26,1.15,2023-07-22 12:35:12
4781,Wood,25,2,23,1.02,2023-07-23 01:53:43
4782,Wood,21,1,23,1.21,2023-07-23 02:29:33
4783,Tile,28,5,23,0.84,2023-07-21 11:23:42
4784,Wood,25,3,24,1.12,2023-07-24 07:08:38
4785,Wood,23,2,22,0.92,2023-07-22 19:28:50
4786,Wood,21,2,29,0.77,2023-07-20 19:13:37
4787,Tile,23,4,25,0.94,2023-07-21 20:07:14
4788,Wood,40,5,19,0.84,2023-07-20 13:16:03
4789,Carpet,22,4,27,0.89,2023-07-22 09:52:05
4790,Carpet,27,2,20,1.44,2023-07-21 07:46:22
4791,Carpet,29,3,24,1.46,2023-07-21 04:59:05
4792,Wood,38,4,18,1.39,2023-07-23 07:02:52
4793,Carpet,40,3,15,1.59,2023-07-22 11:49:57
4794,Carpet,27,2,18,1.35,2023-07-21 07:33:33
4795,Tile,23,5,31,0.7,2023-07-21 02:04:40
4796,Carpet,32,3,17,1.39,2023-07-23 19:57:44
4797,Tile,39,4,17,1.42,2023-07-21 19:54:50
4798,Tile,22,1,21,1.16,2023-07-22 05:18:52
4799,Wood,26,3,29,0.95,2023-07-21 02:45:37
4800,Tile,33,3,17,1.33,2023-07-22 03:57:45
4801,Carpet,31,3,27,1.36,2023-07-22 15:24:24
4802,Carpet,20,2,31,0.76,2023-07-20 18:07:18
4803,Carpet,39,4,17,1.51,2023-07-21 21:01:08
4804,Carpet,29,3,19,1.51,2023-07-22 10:08:45
4805,Wood,27,4,27,0.86,2023-07-21 06:24:02
4806,Carpet,40,5,21,1.23,2023-07-20 12:42:51
4807,Wood,34,3,17,1.54,2023-07-24 11:15:00
4808,Carpet,24,4,25,0.93,2023-07-22 06:40:03
4809,Carpet,24,4,23,0.95,2023-07-21 07:33:09
4810,Tile,30,5,19,0.94,2023-07-23 08:08:37
4811,Wood,36,1,16,1.39,2023-07-20 09:46:44
4812,Wood,34,2,16,1.44,2023-07-21 21:50:25
4813,Concrete,23,4,28,1.09,2023-07-24 10:11:18
4814,Tile,29,5,26,1.1,2023-07-23 05:38:29
4815,Wood,40,2,15,1.37,2023-07-20 23:28:13
4816,Carpet,20,4,31,0.73,2023-07-20 16:48:41
4817,Wood,21,2,28,0.83,2023-07-21 09:24:45
4818,Tile,33,4,17,1.37,2023-07-24 03:54:25
4819,Carpet,26,2,21,1.26,2023-07-20 18:39:21
4820,Carpet,25,4,22,0.89,2023-07-21 08:45:12
4821,Carpet,21,5,32,0.7,2023-07-23 14:22:29
4822,Carpet,34,5,19,0.82,2023-07-20 14:38:39
4823,Tile,37,3,24,1.52,2023-07-24 09:35:30
4824,Wood,35,2,18,1.55,2023-07-23 17:41:41
4825,Carpet,40,5,18,1.29,2023-07-22 08:34:18
4826,Wood,20,3,31,0.75,2023-07-20 16:51:16
4827,Carpet,29,4,19,1.12,2023-07-21 18:03:59
4828,Tile,36,5,26,1.05,2023-07-23 06:09:48
4829,Wood,39,3,25,1.0,2023-07-20 10:57:13
4830,Concrete,32,4,19,1.24,2023-07-22 04:44:03
4831,Carpet,21,2,21,1.28,2023-07-22 11:51:52
4832,Carpet,22,5,26,0.79,2023-07-24 11:15:00
4833,Wood,28,2,22,1.23,2023-07-21 07:24:33
4834,Wood,25,1,16,1.24,2023-07-23 18:28:17
4835,Tile,23,4,29,1.07,2023-07-23 13:33:33
4836,Concrete,23,3,22,1.17,2023-07-22 20:27:11
4837,Concrete,33,5,27,0.84,2023-07-21 07:18:48
4838,Carpet,31,1,17,1.54,2023-07-23 02:39:25
4839,Concrete,37,4,19,1.48,2023-07-23 17:48:34
4840,Wood,20,5,32,0.67,2023-07-21 10:36:34
4841,Concrete,22,3,26,1.45,2023-07-23 15:29:22
4842,Carpet,27,2,20,1.16,2023-07-22 01:08:44
4843,Tile,20,3,30,0.68,2023-07-21 15:12:34
4844,Wood,32,4,22,0.89,2023-07-21 05:56:42
4845,Tile,20,2,28,0.76,2023-07-20 13:12:32
4846,Tile,21,5,32,0.7,2023-07-23 01:21:07
